Ride,Date/Time,Wait Time
Trenzinho Vila Esperanca,2024-03-02 15:30:05,15
Trenzinho Vila Esperanca,2024-03-02 15:35:06,15
Trenzinho Vila Esperanca,2024-03-02 15:40:05,15
Trenzinho Vila Esperanca,2024-03-02 15:45:06,15
Trenzinho Vila Esperanca,2024-03-02 15:50:06,15
Trenzinho Vila Esperanca,2024-03-02 15:55:06,15
Trenzinho Vila Esperanca,2024-03-02 16:00:07,15
Trenzinho Vila Esperanca,2024-03-02 16:05:06,15
Trenzinho Vila Esperanca,2024-03-02 16:10:05,15
Trenzinho Vila Esperanca,2024-03-02 16:15:06,15
Trenzinho Vila Esperanca,2024-03-02 16:20:06,15
Trenzinho Vila Esperanca,2024-03-02 16:25:06,15
Trenzinho Vila Esperanca,2024-03-02 16:30:05,15
Trenzinho Vila Esperanca,2024-03-02 16:35:06,15
Trenzinho Vila Esperanca,2024-03-02 16:40:06,15
Trenzinho Vila Esperanca,2024-03-02 16:45:05,15
Trenzinho Vila Esperanca,2024-03-02 16:50:05,15
Trenzinho Vila Esperanca,2024-03-02 16:55:05,15
Trenzinho Vila Esperanca,2024-03-02 17:00:06,15
Trenzinho Vila Esperanca,2024-03-02 17:05:04,15
Trenzinho Vila Esperanca,2024-03-02 17:10:06,15
Trenzinho Vila Esperanca,2024-03-02 17:15:06,15
Trenzinho Vila Esperanca,2024-03-02 17:20:05,15
Trenzinho Vila Esperanca,2024-03-02 17:25:06,15
Trenzinho Vila Esperanca,2024-03-02 17:30:06,15
Trenzinho Vila Esperanca,2024-03-02 17:35:06,15
Trenzinho Vila Esperanca,2024-03-02 17:40:05,15
Trenzinho Vila Esperanca,2024-03-02 17:45:06,15
Trenzinho Vila Esperanca,2024-03-02 17:50:07,15
Trenzinho Vila Esperanca,2024-03-02 17:55:04,15
Trenzinho Vila Esperanca,2024-03-02 18:00:05,15
Trenzinho Vila Esperanca,2024-03-02 18:05:06,15
Trenzinho Vila Esperanca,2024-03-02 18:10:06,15
Trenzinho Vila Esperanca,2024-03-02 18:15:07,15
Trenzinho Vila Esperanca,2024-03-02 18:20:06,15
Trenzinho Vila Esperanca,2024-03-02 18:25:05,15
Trenzinho Vila Esperanca,2024-03-02 18:30:06,15
Trenzinho Vila Esperanca,2024-03-03 10:40:05,5
Trenzinho Vila Esperanca,2024-03-03 10:45:06,5
Trenzinho Vila Esperanca,2024-03-03 10:50:05,5
Trenzinho Vila Esperanca,2024-03-03 10:55:05,5
Trenzinho Vila Esperanca,2024-03-03 11:00:06,5
Trenzinho Vila Esperanca,2024-03-03 11:05:06,5
