Ride,Date/Time,Wait Time
Montanha-russa Dum Dum,2024-03-01 18:50:06,5
Montanha-russa Dum Dum,2024-03-01 18:55:04,5
Montanha-russa Dum Dum,2024-03-01 19:00:04,5
Montanha-russa Dum Dum,2024-03-02 09:30:06,15
Montanha-russa Dum Dum,2024-03-02 09:35:06,15
Montanha-russa Dum Dum,2024-03-02 09:40:05,15
Montanha-russa Dum Dum,2024-03-02 09:45:06,15
Montanha-russa Dum Dum,2024-03-02 09:50:05,15
Montanha-russa Dum Dum,2024-03-02 09:55:06,15
Montanha-russa Dum Dum,2024-03-02 10:00:05,15
Montanha-russa Dum Dum,2024-03-02 10:05:06,15
Montanha-russa Dum Dum,2024-03-02 10:10:06,15
Montanha-russa Dum Dum,2024-03-02 10:15:06,15
Montanha-russa Dum Dum,2024-03-02 10:20:05,15
Montanha-russa Dum Dum,2024-03-02 10:25:06,15
Montanha-russa Dum Dum,2024-03-02 10:30:05,15
Montanha-russa Dum Dum,2024-03-02 10:35:05,15
Montanha-russa Dum Dum,2024-03-02 10:40:05,5
Montanha-russa Dum Dum,2024-03-02 10:45:05,5
Montanha-russa Dum Dum,2024-03-02 10:50:06,5
Montanha-russa Dum Dum,2024-03-02 10:55:05,5
Montanha-russa Dum Dum,2024-03-02 11:00:06,5
Montanha-russa Dum Dum,2024-03-02 11:05:05,5
Montanha-russa Dum Dum,2024-03-02 11:10:05,5
Montanha-russa Dum Dum,2024-03-02 11:15:06,5
Montanha-russa Dum Dum,2024-03-02 11:20:05,5
Montanha-russa Dum Dum,2024-03-02 11:25:05,5
Montanha-russa Dum Dum,2024-03-02 11:30:05,5
Montanha-russa Dum Dum,2024-03-02 11:35:05,5
Montanha-russa Dum Dum,2024-03-02 11:40:05,5
Montanha-russa Dum Dum,2024-03-02 11:45:06,5
Montanha-russa Dum Dum,2024-03-02 11:50:05,10
Montanha-russa Dum Dum,2024-03-02 11:55:05,10
Montanha-russa Dum Dum,2024-03-02 12:00:04,10
Montanha-russa Dum Dum,2024-03-02 12:05:06,10
Montanha-russa Dum Dum,2024-03-02 12:10:06,10
Montanha-russa Dum Dum,2024-03-02 12:15:05,10
Montanha-russa Dum Dum,2024-03-02 12:20:04,15
Montanha-russa Dum Dum,2024-03-02 12:25:06,15
Montanha-russa Dum Dum,2024-03-02 12:30:06,15
Montanha-russa Dum Dum,2024-03-02 12:35:05,15
Montanha-russa Dum Dum,2024-03-02 12:40:06,15
Montanha-russa Dum Dum,2024-03-02 12:45:05,15
Montanha-russa Dum Dum,2024-03-02 12:50:04,15
Montanha-russa Dum Dum,2024-03-02 12:55:06,15
Montanha-russa Dum Dum,2024-03-02 13:00:05,15
Montanha-russa Dum Dum,2024-03-02 13:05:06,15
Montanha-russa Dum Dum,2024-03-02 13:10:06,5
Montanha-russa Dum Dum,2024-03-02 13:15:07,5
Montanha-russa Dum Dum,2024-03-02 13:20:03,5
Montanha-russa Dum Dum,2024-03-02 13:25:07,5
Montanha-russa Dum Dum,2024-03-02 13:30:06,5
Montanha-russa Dum Dum,2024-03-02 13:35:05,5
Montanha-russa Dum Dum,2024-03-02 13:40:04,5
Montanha-russa Dum Dum,2024-03-02 13:45:05,5
Montanha-russa Dum Dum,2024-03-02 13:50:05,5
Montanha-russa Dum Dum,2024-03-02 13:55:06,5
Montanha-russa Dum Dum,2024-03-02 14:00:06,5
Montanha-russa Dum Dum,2024-03-02 14:05:05,5
Montanha-russa Dum Dum,2024-03-02 14:10:05,5
Montanha-russa Dum Dum,2024-03-02 14:15:05,5
Montanha-russa Dum Dum,2024-03-02 14:20:05,5
Montanha-russa Dum Dum,2024-03-02 14:25:05,5
Montanha-russa Dum Dum,2024-03-02 14:30:06,5
Montanha-russa Dum Dum,2024-03-02 14:35:06,5
Montanha-russa Dum Dum,2024-03-02 14:40:06,5
Montanha-russa Dum Dum,2024-03-02 14:45:05,10
Montanha-russa Dum Dum,2024-03-02 14:50:04,10
Montanha-russa Dum Dum,2024-03-02 14:55:05,10
Montanha-russa Dum Dum,2024-03-02 15:00:05,10
Montanha-russa Dum Dum,2024-03-02 15:05:06,10
Montanha-russa Dum Dum,2024-03-02 15:10:06,10
Montanha-russa Dum Dum,2024-03-02 15:15:07,5
Montanha-russa Dum Dum,2024-03-02 15:20:05,5
Montanha-russa Dum Dum,2024-03-02 15:25:05,5
Montanha-russa Dum Dum,2024-03-02 15:30:05,5
Montanha-russa Dum Dum,2024-03-02 15:35:06,5
Montanha-russa Dum Dum,2024-03-02 15:40:05,5
Montanha-russa Dum Dum,2024-03-02 15:45:06,5
Montanha-russa Dum Dum,2024-03-02 15:50:06,5
Montanha-russa Dum Dum,2024-03-02 15:55:06,5
Montanha-russa Dum Dum,2024-03-02 16:00:07,5
Montanha-russa Dum Dum,2024-03-02 16:05:06,5
Montanha-russa Dum Dum,2024-03-02 16:10:05,5
Montanha-russa Dum Dum,2024-03-02 16:15:06,5
Montanha-russa Dum Dum,2024-03-02 16:20:06,5
Montanha-russa Dum Dum,2024-03-02 16:25:06,5
Montanha-russa Dum Dum,2024-03-02 16:30:05,5
Montanha-russa Dum Dum,2024-03-02 16:35:06,20
Montanha-russa Dum Dum,2024-03-02 16:40:06,20
Montanha-russa Dum Dum,2024-03-02 16:45:05,20
Montanha-russa Dum Dum,2024-03-02 16:50:05,20
Montanha-russa Dum Dum,2024-03-02 16:55:05,20
Montanha-russa Dum Dum,2024-03-02 17:00:06,20
Montanha-russa Dum Dum,2024-03-02 17:05:04,20
Montanha-russa Dum Dum,2024-03-02 17:10:06,20
Montanha-russa Dum Dum,2024-03-02 17:15:06,20
Montanha-russa Dum Dum,2024-03-02 17:20:05,20
Montanha-russa Dum Dum,2024-03-02 17:25:06,20
Montanha-russa Dum Dum,2024-03-02 17:30:06,20
Montanha-russa Dum Dum,2024-03-02 17:35:06,10
Montanha-russa Dum Dum,2024-03-02 17:40:05,10
Montanha-russa Dum Dum,2024-03-02 17:45:06,10
Montanha-russa Dum Dum,2024-03-02 17:50:07,10
Montanha-russa Dum Dum,2024-03-02 17:55:04,10
Montanha-russa Dum Dum,2024-03-02 18:00:05,10
