Ride,Date/Time,Wait Time
Baby Elefante,2023-09-02 14:40:06,20
Baby Elefante,2023-09-02 14:45:04,20
Baby Elefante,2023-09-02 14:50:05,20
Baby Elefante,2023-09-02 14:55:04,20
Baby Elefante,2023-09-02 15:00:04,20
Baby Elefante,2023-09-02 15:05:05,20
Baby Elefante,2023-09-02 15:10:05,5
Baby Elefante,2023-09-02 15:15:05,5
Baby Elefante,2023-09-02 15:20:03,5
Baby Elefante,2023-09-02 15:25:05,5
Baby Elefante,2023-09-02 15:30:06,5
Baby Elefante,2023-09-02 15:35:06,5
Baby Elefante,2023-09-02 15:40:04,5
Baby Elefante,2023-09-02 15:45:05,5
Baby Elefante,2023-09-02 15:50:04,5
Baby Elefante,2023-09-02 15:55:05,5
Baby Elefante,2023-09-02 16:00:05,5
Baby Elefante,2023-09-02 16:05:06,5
Baby Elefante,2023-09-02 16:10:05,5
Baby Elefante,2023-09-02 16:15:06,5
Baby Elefante,2023-09-02 16:20:06,5
Baby Elefante,2023-09-02 16:25:06,5
Baby Elefante,2023-09-02 16:30:05,5
Baby Elefante,2023-09-02 16:35:06,5
Baby Elefante,2023-09-02 16:40:05,10
Baby Elefante,2023-09-02 16:45:06,10
Baby Elefante,2023-09-02 16:50:05,10
Baby Elefante,2023-09-02 16:55:05,10
Baby Elefante,2023-09-02 17:00:06,30
Baby Elefante,2023-09-02 17:05:04,30
Baby Elefante,2023-09-02 17:10:06,30
Baby Elefante,2023-09-02 17:15:06,30
Baby Elefante,2023-09-02 17:20:05,30
Baby Elefante,2023-09-02 17:25:05,30
Baby Elefante,2023-09-02 17:30:06,30
Baby Elefante,2023-09-02 17:35:05,30
Baby Elefante,2023-09-02 17:40:06,30
Baby Elefante,2023-09-02 17:45:05,30
Baby Elefante,2023-09-02 17:50:05,30
Baby Elefante,2023-09-02 17:55:04,30
Baby Elefante,2023-09-02 18:00:05,30
Baby Elefante,2023-09-03 10:35:05,60
Baby Elefante,2023-09-03 10:40:06,60
Baby Elefante,2023-09-03 10:45:05,60
Baby Elefante,2023-09-03 10:50:05,60
Baby Elefante,2023-09-03 10:55:05,60
Baby Elefante,2023-09-03 11:00:05,60
Baby Elefante,2023-09-03 11:05:05,60
Baby Elefante,2023-09-03 11:10:06,60
Baby Elefante,2023-09-03 11:15:06,60
Baby Elefante,2023-09-03 11:20:05,60
Baby Elefante,2023-09-03 11:25:05,60
Baby Elefante,2023-09-03 11:30:06,60
Baby Elefante,2023-09-03 11:35:05,60
Baby Elefante,2023-09-03 11:40:06,120
Baby Elefante,2023-09-03 11:45:04,120
Baby Elefante,2023-09-03 11:50:05,120
Baby Elefante,2023-09-03 11:55:06,120
Baby Elefante,2023-09-03 12:00:06,120
Baby Elefante,2023-09-03 12:05:06,120
Baby Elefante,2023-09-03 12:10:05,120
Baby Elefante,2023-09-03 12:15:06,120
Baby Elefante,2023-09-03 12:20:06,120
